id,signed_up_at,has_activated_card,closed_account_at,tnc_country_group,os,first_name,last_name
u39474,2020-06-02,False,2020-07-31,DEU       ,iOS,Gregory,Reyes
u16929,2019-04-11,True,,FRA       ,android,Louise,Lewis
u10790,2018-10-01,True,,ESP       ,android,Luis,Sherman
u5486,2018-01-16,True,,FRA       ,iOS,Gabriel,Bradley
u1283,2016-04-12,True,,DEU       ,iOS,Helena,Dawson
u3646,2017-08-01,True,,FRA       ,android,Clyde,Wallace
u20298,2019-07-24,True,,DEU       ,iOS,Troy,Sparks
u32103,2020-04-05,True,,ITA       ,android,Frank,Cox
u32818,2020-04-18,True,,ITA       ,android,Cordelia,McCoy
u34746,2020-05-08,False,,FRA       ,iOS,Darrell,Price
u21744,2019-08-26,True,,ITA       ,iOS,Vernon,Daniel
u35637,2020-05-16,True,,DEU       ,android,Ada,Wheeler
u21848,2019-08-28,True,,GrE       ,iOS,Warren,King
u21451,2019-08-20,True,2020-06-25,DEU       ,android,Travis,Powell
u20049,2019-07-19,True,,FRA       ,iOS,Bobby,Estrada
u19080,2019-06-21,True,,FRA       ,iOS,Chase,Ford
u1781,2016-11-03,True,,ITA       ,iOS,Benjamin,Page
u912,2016-01-27,True,2020-11-10,DEU       ,iOS,Agnes,Rios
u19012,2019-06-19,True,,NEuro     ,iOS,Luella,Carson
u27227,2020-01-02,True,,GrE       ,android,Lenora,Barrett
u6468,2018-03-24,True,,FRA       ,iOS,Marion,Wise
u5281,2018-01-03,True,,DEU       ,android,Clyde,Rodgers
u35936,2020-05-18,False,,NEuro     ,android,Paul,Gonzalez
u11845,2018-11-04,True,,FRA       ,android,Phoebe,Ortiz
u14092,2019-01-14,True,,DEU       ,iOS,Gabriel,Reynolds
u21466,2019-08-20,True,,FRA       ,android,Amy,Sullivan
u39933,2020-06-05,False,2020-10-26,FRA       ,iOS,Rosie,Lucas
u38290,2020-05-29,False,,AUT       ,iOS,Jordan,Abbott
u3242,2017-06-20,True,,FRA       ,iOS,Mamie,Moss
u8676,2018-07-24,True,,FRA       ,android,Melvin,Hughes
u37427,2020-05-25,False,,ESP       ,iOS,Caleb,Delgado
u31171,2020-03-18,True,,DEU       ,android,Nannie,Malone
u14379,2019-01-23,False,,FRA       ,android,Ricardo,Stephens
u16100,2019-03-15,True,,FRA       ,iOS,Jason,McKenzie
u17900,2019-05-13,True,,FRA       ,iOS,Celia,Spencer
u6782,2018-04-16,True,,AUT       ,android,Roger,Wilson
u36995,2020-05-23,False,,DEU       ,iOS,Bernice,Morales
u25971,2019-12-03,True,,GrE       ,iOS,Martin,Garrett
u7781,2018-06-15,True,,GrE       ,android,Laura,Washington
u14227,2019-01-19,True,,FRA       ,android,Kevin,Cohen
u2032,2016-12-27,True,,FRA       ,iOS,Connor,Howard
u10431,2018-09-21,True,,DEU       ,iOS,Amelia,Lyons
u23867,2019-10-13,False,,FRA       ,iOS,Troy,Drake
u14159,2019-01-16,True,,DEU       ,iOS,Zachary,Hopkins
u34410,2020-05-05,True,,ESP       ,android,Josie,Bass
u5792,2018-02-08,True,,FRA       ,iOS,Milton,Adams
u8309,2018-07-09,True,,ITA       ,iOS,Marie,Wise
u39109,2020-06-01,False,2020-06-20,DEU       ,android,Sallie,Sullivan
u30722,2020-03-10,True,,ESP       ,android,Nathan,Simon
u39107,2020-06-01,False,,DEU       ,android,Alex,Oliver
u23777,2019-10-11,True,,GrE       ,android,Leona,Joseph
u40557,2020-06-07,False,2020-07-15,GrE       ,android,Angel,McCoy
u22651,2019-09-15,True,,ITA       ,android,Frank,Cortez
u29631,2020-02-18,False,,FRA       ,android,Beatrice,Leonard
u24318,2019-10-24,True,,ITA       ,iOS,Bertie,Walker
u33212,2020-04-24,True,,ITA       ,android,Hilda,Freeman
u21888,2019-08-29,True,,FRA       ,android,Lou,Moss
u15726,2019-03-04,True,,FRA       ,iOS,Nelle,Rice
u33990,2020-05-02,True,,FRA       ,android,Jerome,Dennis
u18008,2019-05-17,True,,FRA       ,iOS,Sallie,Russell
u9424,2018-08-19,True,,FRA       ,android,Devin,Reyes
u21122,2019-08-13,True,,ITA       ,iOS,Rachel,Dean
u2409,2017-02-19,True,,FRA       ,android,Claudia,Barker
u26451,2019-12-15,False,,FRA       ,android,Harry,Gutierrez
u20387,2019-07-27,True,,NEuro     ,android,Nelle,Parker
u24728,2019-11-02,True,,FRA       ,iOS,Viola,Hamilton
u39575,2020-06-03,False,,GrE       ,iOS,Jason,Freeman
u7915,2018-06-21,True,,DEU       ,iOS,Calvin,Owens
u22564,2019-09-13,True,,DEU       ,iOS,Joel,Patton
u17482,2019-04-29,True,2020-12-04,FRA       ,android,Miguel,Nelson
u2702,2017-04-04,True,,DEU       ,iOS,Leo,Wong
u133,2015-05-24,True,,DEU       ,android,Johanna,Anderson
u23732,2019-10-10,True,,FRA       ,iOS,Jackson,Wallace
u37687,2020-05-26,False,2020-06-09,DEU       ,iOS,Jessie,Jones
u20147,2019-07-21,False,2020-06-12,GrE       ,iOS,Mathilda,Barnett
u23704,2019-10-09,True,,FRA       ,android,Tony,Beck
u29375,2020-02-13,True,,FRA       ,android,Francisco,Gilbert
u25581,2019-11-23,True,,ITA       ,iOS,Winifred,Hill
u20714,2019-08-03,True,2020-07-11,FRA       ,iOS,Tillie,Black
u15431,2019-02-23,True,2020-10-17,FRA       ,iOS,Terry,Ward
u16338,2019-03-23,True,2020-06-04,FRA       ,iOS,Robert,Parker
u10962,2018-10-06,False,2020-06-10,FRA       ,iOS,Rosie,Woods
u9493,2018-08-21,True,,FRA       ,android,Claudia,Tate
u40903,2020-06-09,False,,DEU       ,iOS,Eleanor,Vega
u27209,2020-01-02,True,,DEU       ,android,Joseph,Jefferson
u5296,2018-01-04,True,,DEU       ,iOS,Jeff,Howard
u18368,2019-05-28,True,2020-09-16,ITA       ,iOS,Angel,Frazier
u34157,2020-05-03,False,2020-12-24,GrE       ,iOS,Antonio,Dixon
u19173,2019-06-23,True,,GrE       ,android,Jay,Jenkins
u10601,2018-09-25,True,,FRA       ,iOS,Luella,Morris
u17277,2019-04-23,True,,FRA       ,android,Sophia,Welch
u10569,2018-09-24,True,,DEU       ,android,Angel,Arnold
u8401,2018-07-14,True,,FRA       ,iOS,David,Parker
u1739,2016-10-18,True,,DEU       ,iOS,Annie,Powers
u37212,2020-05-24,False,,ITA       ,android,Alvin,Benson
u3336,2017-07-01,True,,FRA       ,iOS,Rosalie,Curry
u27021,2019-12-29,True,,FRA       ,iOS,Pearl,Jenkins
u16117,2019-03-16,False,,ESP       ,iOS,Allen,Owen
u8352,2018-07-11,True,,FRA       ,iOS,Mable,Byrd
u3634,2017-07-30,True,,FRA       ,android,Isabella,Hawkins
u7714,2018-06-10,True,,DEU       ,android,Winifred,Vega
u17332,2019-04-25,True,,ITA       ,android,Isaac,Boyd
u42185,2020-06-19,False,,FRA       ,android,Fred,Blake
u39563,2020-06-03,False,,DEU       ,iOS,Cody,Ruiz
u27478,2020-01-08,True,,FRA       ,android,Edna,Bowers
u120,2015-05-16,True,,DEU       ,iOS,Dale,King
u30831,2020-03-12,True,,FRA       ,iOS,Ada,Christensen
u11473,2018-10-23,True,,FRA       ,iOS,Tommy,Santos
u19699,2019-07-08,True,,FRA       ,iOS,Jerry,McCarthy
u4282,2017-10-06,True,,FRA       ,android,Annie,Martin
u16327,2019-03-22,True,,DEU       ,android,Patrick,Carroll
u20066,2019-07-19,True,,FRA       ,android,Francis,Porter
u21448,2019-08-20,True,,FRA       ,iOS,Lucy,Hubbard
u33722,2020-04-30,True,,FRA       ,android,Rhoda,Webb
u29377,2020-02-13,True,,FRA       ,iOS,Estella,Pittman
u9053,2018-08-06,True,,FRA       ,iOS,Leona,Hicks
u4344,2017-10-12,True,,GrE       ,iOS,Louise,Fields
u11386,2018-10-20,True,,FRA       ,iOS,Dale,Holloway
u30874,2020-03-13,False,2020-07-01,FRA       ,iOS,Luke,Becker
u6803,2018-04-16,True,,FRA       ,iOS,Trevor,Newton
u41116,2020-06-11,False,2020-06-23,FRA       ,android,Cordelia,Brady
u5834,2018-02-10,True,,FRA       ,iOS,Joshua,Murray
u2894,2017-05-03,True,,FRA       ,iOS,Charles,Rodriguez
u33467,2020-04-26,False,,GrE       ,android,Francis,Luna
u26346,2019-12-12,True,,FRA       ,iOS,Raymond,Allen
u13032,2018-12-15,True,,ITA       ,iOS,Anthony,Silva
u3692,2017-08-08,False,2020-06-12,DEU       ,iOS,Jeremy,Perez
u8637,2018-07-23,True,2020-06-26,FRA       ,iOS,Leroy,Yates
u35859,2020-05-17,False,,ITA       ,android,Jon,Medina
u9813,2018-08-31,True,,FRA       ,android,Brian,Fowler
u6138,2018-03-02,True,,AUT       ,iOS,Laura,Harris
u35795,2020-05-17,True,,GrE       ,iOS,Jessie,Shelton
u2379,2017-02-16,True,,DEU       ,iOS,Hulda,Green
u23333,2019-10-01,True,2020-07-16,GBR       ,android,Sarah,Floyd
u39500,2020-06-02,False,,GrE       ,iOS,Aaron,Sanders
u13359,2018-12-25,True,,ESP       ,iOS,Ronnie,Chavez
u3483,2017-07-17,True,,DEU       ,iOS,Harvey,Jenkins
u24694,2019-11-02,False,,FRA       ,android,Evan,McGuire
u19353,2019-06-29,True,,FRA       ,iOS,Eunice,Carr
u41055,2020-06-10,False,,FRA       ,android,Louisa,Adkins
u19937,2019-07-15,True,,FRA       ,android,Francisco,Luna
u31658,2020-03-27,True,,ESP       ,android,Katharine,George
u4954,2017-12-07,True,,DEU       ,android,Lucinda,James
u27609,2020-01-11,False,2020-06-19,DEU       ,iOS,William,Murray
u37664,2020-05-26,False,,ESP       ,iOS,Cornelia,Cortez
u3933,2017-09-02,True,,FRA       ,iOS,Lee,Carr
u3463,2017-07-15,True,,FRA       ,iOS,Todd,Webster
u19551,2019-07-04,True,,DEU       ,iOS,Lucille,Mitchell
u26600,2019-12-19,True,,ITA       ,android,Linnie,Goodman
u28368,2020-01-26,True,,ESP       ,iOS,Lillian,Hart
u8844,2018-07-30,True,,FRA       ,iOS,Cory,Howell
u21243,2019-08-16,True,,FRA       ,iOS,Harvey,Waters
u6579,2018-03-31,True,,FRA       ,android,Garrett,Drake
u21417,2019-08-19,True,,FRA       ,android,Lilly,Harmon
u23656,2019-10-08,True,,FRA       ,android,Matthew,Andrews
u35853,2020-05-17,False,,FRA       ,iOS,Myrtle,Hardy
u23716,2019-10-10,True,,FRA       ,android,Corey,Romero
u8299,2018-07-08,True,,FRA       ,iOS,Olga,Buchanan
u32040,2020-04-04,False,,FRA       ,android,Patrick,Delgado
u36661,2020-05-22,False,,FRA       ,iOS,Eugene,Lopez
u39390,2020-06-02,False,,GrE       ,android,Alvin,Lowe
u38969,2020-05-31,False,,DEU       ,iOS,Olivia,Kelly
u32958,2020-04-20,True,,ITA       ,android,Nannie,Silva
u37447,2020-05-25,False,2020-10-29,FRA       ,android,Jeffrey,Jacobs
u38635,2020-05-30,False,2020-06-20,FRA       ,android,Joe,Harvey
u6244,2018-03-09,True,,ITA       ,iOS,Eric,Mason
u36950,2020-05-23,False,,DEU       ,iOS,Lida,Hammond
u23186,2019-09-27,True,,DEU       ,android,Leona,Norton
u42010,2020-06-17,False,,ITA       ,android,Helena,Becker
u42263,2020-06-20,False,,ESP       ,android,Don,Bridges
u11371,2018-10-20,True,,FRA       ,android,Benjamin,Walsh
u10215,2018-09-14,True,,ITA       ,android,Marc,Sanchez
u33725,2020-04-30,True,2020-09-03,GrE       ,iOS,Leona,Bass
u15134,2019-02-15,True,,ITA       ,iOS,Carrie,Park
u41939,2020-06-16,False,,FRA       ,iOS,Howard,Blair
u11792,2018-11-02,False,2020-06-20,FRA       ,iOS,Theodore,Gross
u24021,2019-10-17,True,,ESP       ,iOS,Marguerite,Perry
u24697,2019-11-02,False,,FRA       ,iOS,Lucy,Nash
u12478,2018-11-26,False,,ITA       ,iOS,Roy,Harrington
u37975,2020-05-27,False,,GrE       ,android,Clara,Blair
u40597,2020-06-08,False,2020-06-23,FRA       ,iOS,Rosetta,Stewart
u7006,2018-05-01,False,2020-06-24,FRA       ,iOS,Gavin,Mack
u7000,2018-04-30,True,,FRA       ,iOS,Ivan,Gilbert
u11717,2018-10-30,True,,ITA       ,iOS,Ethel,Banks
u15004,2019-02-11,True,2020-09-25,ESP       ,iOS,Jackson,Rowe
u23652,2019-10-08,True,,DEU       ,android,Jacob,Baker
u21812,2019-08-27,True,,FRA       ,iOS,Della,Carroll
u3700,2017-08-09,True,,FRA       ,android,Lily,Schneider
u14681,2019-02-01,True,,DEU       ,iOS,Emilie,Dawson
u40589,2020-06-08,False,2020-07-15,ITA       ,android,Harry,Gill
u6459,2018-03-23,True,,FRA       ,android,Mollie,Figueroa
u36185,2020-05-19,False,,FRA       ,iOS,Gertrude,Martinez
u20284,2019-07-24,True,,DEU       ,android,Nelle,Jones
u27879,2020-01-17,True,2020-09-16,FRA       ,iOS,Tom,Gilbert
u13490,2018-12-29,True,,FRA       ,iOS,Rosie,Page
u11913,2018-11-06,True,,ITA       ,iOS,Stanley,Watts
u34364,2020-05-05,False,2020-07-15,DEU       ,android,Annie,Floyd
u13210,2018-12-21,True,2020-06-10,DEU       ,iOS,Norman,Kim
u23816,2019-10-12,True,,ESP       ,android,Oscar,Pierce
u1004,2016-02-12,False,,FRA       ,android,Owen,Chambers
u13940,2019-01-10,True,,FRA       ,iOS,Henry,Flowers
u18780,2019-06-12,True,,DEU       ,android,Phoebe,Jimenez
u9699,2018-08-27,True,,FRA       ,android,Aiden,Webster
u6847,2018-04-20,True,,FRA       ,android,Sean,Neal
u20958,2019-08-10,True,,FRA       ,android,Vernon,Rodriquez
u20897,2019-08-08,False,2020-06-17,ESP       ,android,Sylvia,Ramsey
u41908,2020-06-16,False,2020-10-02,ITA       ,android,Rosa,Bradley
u8937,2018-08-02,True,,DEU       ,android,Callie,Matthews
u7069,2018-05-05,True,,DEU       ,android,Jared,Frazier
u21399,2019-08-19,False,2020-06-16,ESP       ,iOS,Chad,Freeman
u4214,2017-09-30,True,,FRA       ,iOS,Grace,Blake
u23688,2019-10-09,True,,DEU       ,android,Ida,Porter
u36734,2020-05-22,False,,DEU       ,iOS,Pauline,Mitchell
u34236,2020-05-04,True,2020-11-12,FRA       ,iOS,Sue,Park
u40989,2020-06-10,False,,FRA       ,android,Clarence,Fowler
u28447,2020-01-27,True,,DEU       ,iOS,Addie,Douglas
u25913,2019-12-01,True,,FRA       ,iOS,Dorothy,Park
u9817,2018-08-31,True,,FRA       ,iOS,Susan,Casey
u802,2016-01-10,True,,FRA       ,android,Isaac,Benson
u3349,2017-07-03,True,,FRA       ,iOS,Cora,Stanley
u30174,2020-02-27,False,,ESP       ,iOS,Duane,Mann
u20610,2019-08-01,True,,ITA       ,android,Eugenia,Jacobs
u10310,2018-09-16,True,,DEU       ,android,Kate,Dawson
u21111,2019-08-13,True,,FRA       ,android,Brian,Floyd
u29121,2020-02-09,True,,GrE       ,iOS,Brian,Anderson
u7567,2018-06-02,True,,FRA       ,iOS,Dennis,Long
u5058,2017-12-16,True,,FRA       ,iOS,Adelaide,Quinn
u38947,2020-05-31,False,2020-06-23,FRA       ,android,Jerome,Snyder
u16576,2019-03-30,True,2020-05-16,FRA       ,iOS,Augusta,Walker
u15679,2019-03-02,True,,DEU       ,iOS,Aiden,Simon
u19583,2019-07-05,True,,ESP       ,iOS,Katie,Moreno
u1323,2016-05-01,True,,DEU       ,android,Theodore,Ramsey
u26675,2019-12-21,False,,GrE       ,android,Miguel,Santiago
u39517,2020-06-02,False,2020-07-29,DEU       ,iOS,Lelia,Carson
u30456,2020-03-04,True,,DEU       ,android,Duane,Price
u23924,2019-10-15,True,,DEU       ,android,Christian,Hodges
u2006,2016-12-24,True,,DEU       ,iOS,Eugene,Pratt
u2747,2017-04-14,True,,DEU       ,iOS,Devin,Ortega
u16092,2019-03-15,True,2020-04-16,GBR       ,iOS,Agnes,Howell
u34448,2020-05-05,False,2020-06-24,ESP       ,android,Louis,Nash
u9864,2018-09-02,True,,ESP       ,iOS,Josephine,Yates
u13562,2018-12-31,False,2020-06-11,DEU       ,iOS,Hester,Brooks
u12862,2018-12-08,False,,FRA       ,iOS,Allen,Stewart
u27255,2020-01-03,True,,ITA       ,android,Trevor,Guzman
u36890,2020-05-23,False,2020-12-02,FRA       ,iOS,Fanny,Wallace
u3124,2017-06-05,True,,FRA       ,iOS,Marc,Osborne
u36305,2020-05-20,False,,GrE       ,iOS,Shane,Chapman
u1808,2016-11-06,False,2020-06-20,DEU       ,iOS,Lucas,Quinn
u4929,2017-12-04,True,2020-06-19,DEU       ,android,Rodney,Mason
u30824,2020-03-12,False,,FRA       ,iOS,Antonio,Sullivan
u2225,2017-01-23,True,,DEU       ,android,Wayne,Adkins
u356,2015-09-09,True,,AUT       ,iOS,Margaret,Goodman
u36562,2020-05-21,False,,ITA       ,iOS,Noah,Ruiz
u39616,2020-06-03,False,,FRA       ,android,Alma,Mills
u29074,2020-02-08,True,,FRA       ,iOS,Jeremiah,Buchanan
u29510,2020-02-16,True,,FRA       ,iOS,Nathan,Lewis
u7251,2018-05-15,True,,DEU       ,iOS,Fred,Knight
u34968,2020-05-10,False,,FRA       ,iOS,Hallie,Castillo
u12502,2018-11-27,True,,FRA       ,android,Mark,Hunter
u23264,2019-09-29,True,,FRA       ,iOS,Lily,Hammond
u4982,2017-12-09,True,,FRA       ,iOS,Marguerite,Sutton
u616,2015-11-29,True,,FRA       ,android,Lora,May
u16898,2019-04-10,True,,FRA       ,iOS,Christian,French
u36843,2020-05-23,False,2020-06-04,FRA       ,iOS,Alma,Reyes
u29874,2020-02-22,True,,FRA       ,android,Mike,Fernandez
u516,2015-11-01,True,,DEU       ,iOS,Edith,Black
u11720,2018-10-31,True,,FRA       ,android,Jessie,Figueroa
u34439,2020-05-05,False,,FRA       ,android,Delia,Williamson
u21966,2019-08-31,False,,ESP       ,android,Fred,Wagner
u37790,2020-05-26,False,2020-10-06,FRA       ,iOS,Loretta,Cortez
u40450,2020-06-07,False,2020-07-14,ITA       ,iOS,Lizzie,Barnett
u14564,2019-01-28,True,,FRA       ,iOS,Viola,Robbins
u11855,2018-11-04,True,,FRA       ,android,Ruby,Wheeler
u27348,2020-01-05,True,,ITA       ,android,Bill,Joseph
u37338,2020-05-24,False,2020-07-22,FRA       ,iOS,Nettie,Schneider
u25309,2019-11-17,True,,FRA       ,iOS,Alex,Diaz
u17688,2019-05-06,True,,FRA       ,iOS,Rosie,Scott
u42174,2020-06-19,False,,ITA       ,android,Louis,Harrison
u35512,2020-05-15,True,,GrE       ,iOS,Marian,Cummings
u35885,2020-05-17,False,,FRA       ,iOS,Cecilia,Chandler
u13689,2019-01-03,True,,ITA       ,iOS,Verna,Chandler
u12717,2018-12-03,True,,FRA       ,iOS,Sean,Dixon
u16329,2019-03-22,True,2020-06-18,FRA       ,android,Eric,Matthews
u19835,2019-07-12,True,,FRA       ,android,Russell,Shelton
u20613,2019-08-01,True,,FRA       ,android,Hulda,Padilla
u27886,2020-01-17,True,,FRA       ,iOS,Louis,Phelps
u20056,2019-07-19,True,,DEU       ,iOS,Bettie,Fowler
u8902,2018-08-01,True,,ITA       ,android,Mario,Kennedy
u41826,2020-06-15,False,2020-06-29,ITA       ,android,Matilda,Frank
u3112,2017-06-04,True,,FRA       ,android,Adelaide,Cruz
u10437,2018-09-21,True,,ITA       ,iOS,Lela,Weber
u26590,2019-12-19,True,,FRA       ,android,Claudia,Delgado
u32960,2020-04-20,True,2020-07-22,GrE       ,android,Andre,Wells
u22414,2019-09-10,True,,ITA       ,android,Ellen,Harrison
u62,2015-04-07,True,,DEU       ,android,Estella,Ferguson
u12414,2018-11-24,True,,FRA       ,iOS,Marion,Stevens
u18245,2019-05-24,True,,DEU       ,android,Hester,Osborne
u27831,2020-01-16,True,,DEU       ,android,Viola,Brewer
u13870,2019-01-07,True,,DEU       ,iOS,Edna,Harris
u19722,2019-07-08,False,,ITA       ,iOS,Travis,Bryant
u4812,2017-11-26,True,,DEU       ,iOS,Gary,French
u33546,2020-04-28,True,2020-10-15,GrE       ,android,Harriet,Delgado
u7526,2018-05-31,True,,FRA       ,android,Lina,Robbins
u12215,2018-11-18,True,,AUT       ,android,Jerome,Guzman
u20587,2019-07-31,True,,ITA       ,iOS,Bess,Gilbert
u15091,2019-02-13,True,,ESP       ,iOS,Mabel,Curry
u39482,2020-06-02,False,2020-06-23,FRA       ,iOS,Katie,Phelps
u17340,2019-04-25,True,,GrE       ,iOS,Bill,Ramos
u35326,2020-05-13,False,2020-07-28,GrE       ,android,Evelyn,Hicks
u27681,2020-01-12,True,,GrE       ,android,Cole,Pittman
u32052,2020-04-04,True,,FRA       ,iOS,Henrietta,Hall
u24285,2019-10-23,True,,FRA       ,iOS,Jeremiah,Larson
u19844,2019-07-12,True,,FRA       ,android,Mario,Haynes
u32590,2020-04-14,True,,ESP       ,android,Cora,Atkins
u19627,2019-07-06,True,,FRA       ,iOS,Lizzie,Christensen
u20140,2019-07-21,True,2020-10-13,FRA       ,iOS,Lula,Clark
u2793,2017-04-20,True,,DEU       ,iOS,Chris,Fisher
u19230,2019-06-25,True,,DEU       ,android,Luke,Maldonado
u40953,2020-06-09,False,,DEU       ,android,Jimmy,Blake
u11509,2018-10-25,True,,ITA       ,iOS,Katharine,Santos
u4936,2017-12-05,True,,FRA       ,iOS,Pauline,Norris
u30822,2020-03-12,True,,DEU       ,android,Jacob,Cummings
u34754,2020-05-08,True,,AUT       ,iOS,Cornelia,Rodgers
u5578,2018-01-22,True,,FRA       ,android,Hester,Bailey
u1422,2016-06-02,True,,DEU       ,android,Leonard,Gonzales
u41591,2020-06-14,False,2020-07-03,FRA       ,android,Randy,Bowman
u11748,2018-10-31,True,,DEU       ,android,Myrtle,Hines
u11018,2018-10-08,True,,DEU       ,iOS,Ida,Christensen
u13215,2018-12-22,True,,GrE       ,iOS,Helen,Garcia
u7521,2018-05-31,True,,FRA       ,android,Tony,Graves
u22938,2019-09-21,True,,FRA       ,iOS,Sophia,Rhodes
u33767,2020-04-30,False,,ITA       ,iOS,Lucy,Craig
u18202,2019-05-23,True,,ESP       ,android,Charles,Nichols
u2009,2016-12-24,True,,FRA       ,iOS,Gordon,Fowler
u10686,2018-09-28,True,2020-10-02,ITA       ,iOS,Garrett,Sharp
u28222,2020-01-23,False,,DEU       ,android,Caleb,Frazier
u6501,2018-03-26,True,2020-08-06,FRA       ,iOS,Myrtle,Rogers
u30948,2020-03-14,True,,GrE       ,android,Sophia,Bridges
u10220,2018-09-14,True,,GrE       ,iOS,Lucas,Sharp
u16575,2019-03-30,False,2020-06-10,DEU       ,iOS,Andre,Munoz
u9840,2018-09-01,True,,DEU       ,android,Georgie,Brady
u10934,2018-10-05,True,,DEU       ,iOS,Hunter,Ingram
u26183,2019-12-08,True,,FRA       ,android,Ralph,Reynolds
u13429,2018-12-27,True,,FRA       ,iOS,Mollie,Price
u18629,2019-06-07,True,,ESP       ,android,Shawn,Holt
u28749,2020-02-02,True,,AUT       ,iOS,Ruth,Bryan
u8164,2018-07-02,True,,FRA       ,android,Alex,Bryant
u19331,2019-06-28,True,,DEU       ,iOS,Steve,Hernandez
u21281,2019-08-16,True,,DEU       ,android,Charlotte,Chambers
u5964,2018-02-18,True,,FRA       ,iOS,Mabelle,Terry
u14285,2019-01-20,True,,FRA       ,android,Tom,Erickson
u20747,2019-08-04,True,,FRA       ,android,William,Park
u29088,2020-02-08,True,,NEuro     ,android,Ivan,Hopkins
u2597,2017-03-19,True,,DEU       ,android,Bradley,Marsh
u34112,2020-05-03,False,,DEU       ,iOS,Harriet,Hanson
u7522,2018-05-31,True,,DEU       ,android,Willie,Hunter
u4252,2017-10-02,True,,DEU       ,android,Winnie,Gonzalez
u19313,2019-06-28,True,,ESP       ,iOS,Caleb,Bass
u35937,2020-05-18,False,,FRA       ,android,Sally,Murphy
u18485,2019-06-02,True,,FRA       ,android,Dean,Lynch
u5190,2017-12-27,True,,DEU       ,android,Rhoda,Oliver
u25155,2019-11-13,True,,AUT       ,iOS,Gary,Poole
u1240,2016-03-29,True,,DEU       ,android,Dorothy,Elliott
u39139,2020-06-01,False,,GrE       ,iOS,Scott,Aguilar
u22774,2019-09-17,True,,FRA       ,android,Edith,Hernandez
u19123,2019-06-22,True,,ESP       ,iOS,Celia,Curtis
u22659,2019-09-15,True,,ITA       ,android,Mathilda,McGee
u29012,2020-02-07,True,,GrE       ,android,Shane,Chavez
u13788,2019-01-05,True,,FRA       ,android,Rachel,Erickson
u6543,2018-03-28,True,,FRA       ,android,Mildred,Harrison
u21640,2019-08-24,True,,FRA       ,iOS,Garrett,Walters
u17268,2019-04-23,True,,FRA       ,iOS,Winnie,Vega
u23516,2019-10-05,True,,FRA       ,iOS,Norman,Roberson
u2235,2017-01-23,True,,GrE       ,iOS,Kenneth,Mann
u6934,2018-04-26,True,,FRA       ,android,Jeremiah,Carter
u31105,2020-03-17,True,2020-08-05,ITA       ,iOS,Lois,Gonzales
u20064,2019-07-19,True,2020-07-30,FRA       ,iOS,Alberta,King
u35375,2020-05-13,False,,FRA       ,android,Louisa,Young
u26090,2019-12-06,True,,DEU       ,android,Donald,Thomas
u8592,2018-07-21,True,,FRA       ,iOS,Myrtle,Tucker
u34269,2020-05-04,False,,DEU       ,android,Martha,Henderson
u26459,2019-12-16,True,,FRA       ,android,Lily,Burns
u3433,2017-07-14,True,,FRA       ,iOS,Rosa,Quinn
